Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 8:44 PM,18 Jul 2026 7:52 PM,GrabFood,Payment ,,Transferred,34858263981,,,,00102609049-C8CDSELWC3T2G2,GF-540,A-9JOMKEHGWLSFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,143000,0,0,,0,,-56485,0,,0,0,86515,,,,0,,,-17303,0,0,0,0,69212,,,,,-226.74,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 8:20 PM,18 Jul 2026 7:33 PM,GrabFood,Payment ,,Transferred,34857836975,,,,001637207746-C8CDR8N2AYDTT2,GF-402,A-9JOKSW6WX5HMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,33000,0,0,,0,,-10350,0,,0,0,22650,,,,0,,,-4530,0,0,0,0,18120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 8:05 PM,18 Jul 2026 7:27 PM,GrabFood,Payment ,,Transferred,34857559312,,,,001924757719-C8CDR7VTGPXXVN,GF-731,A-9JOKAEVWX2X9AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 7:43 PM,18 Jul 2026 7:12 PM,GrabFood,Payment ,,Transferred,34857129618,,,,001548426720-C8CDR35YTFAZNX,GF-706,A-9JOIVOGGWEGPAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 7:40 PM,18 Jul 2026 6:56 PM,GrabFood,Payment ,,Transferred,34857079904,,,,001277956268-C8CDRZATLUMBGE,GF-032,A-9JOHH5WWW8IVAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 7:31 PM,18 Jul 2026 7:04 PM,GrabFood,Payment ,,Transferred,34856887590,,,,001887342375-C8CDR2XUNKDCE2,GF-851,A-9JOI84XGWNMDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 7:00 PM,18 Jul 2026 6:24 PM,GrabFood,Payment ,,Transferred,34856264110,,,,001371732507-C8CDRRCFE6WTTA,GF-504,A-9JOEGLIGWECFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 6:24 PM,18 Jul 2026 5:54 PM,GrabFood,Payment ,,Transferred,34855521580,,,,00132277407-C8CDRJCZG34YTJ,GF-097,A-9JOBPAEWWC6DAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 6:12 PM,18 Jul 2026 5:42 PM,GrabFood,Payment ,,Transferred,34855288464,,,,001856436218-C8CDRE3DNF3ZCA,GF-222,A-9JOALHFWWGFLAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,153000,0,0,,0,,-60435,0,,0,0,92565,,,,0,,,-18513,0,0,0,0,74052,,,,,-242.59,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 6:03 PM,18 Jul 2026 5:41 PM,GrabFood,Payment ,,Transferred,34855135793,,,,001395944720-C8CDREWCTYCARX,GF-169,A-9JOAIIHWWOFUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,110000,0,0,,0,,-43450,0,,0,0,66550,,,,0,,,-13310,0,0,0,0,53240,,,,,-174.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 4:09 PM,18 Jul 2026 3:36 PM,GrabFood,Payment ,,Transferred,34853256437,,,,001949268103-C8CDNP5XRCEKAA,GF-837,A-9JNV4UBWX6IMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,149000,0,0,,0,,-10350,0,,0,0,138650,,,,0,,,-27730,0,0,0,0,110920,,,,,-2287.21,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 4:02 PM,18 Jul 2026 3:29 PM,GrabFood,Payment ,,Transferred,34853156481,,,,00128342549-C8CDNN6JTEWFEX,GF-782,A-9JNVRHCWWC6DAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,18 Jul 2026 3:59 PM,18 Jul 2026 3:31 PM,GrabFood,Payment ,,Transferred,34853109707,,,,001167625519-C8CDNPEANK6EJN,GF-817,A-9JNUMIQGX5TGAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5BQBFGQ5M,19 Jul 2026 2:47 AM,35000,0,0,,0,,-10350,0,,0,0,24650,,,,0,,,-4930,0,0,0,0,19720,,,,,-27.75,0,,,,,,,,,
